reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
07744c53-8989-4c44-a429-63ea58a68b93,Durga Prasad,https://play-lh.googleusercontent.com/a/ACg8ocK2RBFLwynIu3HS7qqGkpZZT64dkjfefEFe3-Mv8LqHsHa76Q=mo,tha bast app,5,0,1.2025.329,2025-12-09 18:44:39,,,1.2025.329
e0918505-c301-4d28-8487-a6239f0a8c0a,William Dogbey Yao,https://play-lh.googleusercontent.com/a-/ALV-UjUIsJPs6NnkI4BaxGxc_0hUthBFxyc4dHbpUeFeUseLDOKodrvV,"chatGPT, is a tool that's helping me to write books and other related writings. Thanks for being there for me.",5,0,1.2025.322,2025-12-09 18:44:18,,,1.2025.322
7376c47a-671c-408d-aac5-d44ea5a851c6,Himanshu Singh,https://play-lh.googleusercontent.com/a/ACg8ocIWr0P0NVXzaq8stYUMF8WGBk9qfAjzQj2U2HFO33hKARMhUw=mo,satisfied 😃,5,0,1.2025.329,2025-12-09 18:44:10,,,1.2025.329
12e9f508-7fd7-4748-9029-b5c21bd425d1,Phil,https://play-lh.googleusercontent.com/a/ACg8ocJLVSLVuyTAgUya1xle64NR647rwRRJrFltSHtfDauwyjd_42TI=mo,"I would give it 5 stars but the censorship is ridiculous. I see more walking around the shopping centre in real life, that woo",4,0,1.2025.329,2025-12-09 18:43:04,,,1.2025.329
c4213081-732c-4779-9072-ae8623be700f,Varsha Salve,https://play-lh.googleusercontent.com/a/ACg8ocKnOTribl2UA3Y9FNo7BiM3AgmP3sYf5hAeoX918rxBd8YzHAo=mo,it's not working what happened?,1,0,1.2025.336,2025-12-09 18:42:23,,,1.2025.336
ebf4a0e9-8ce2-4a0c-925c-9631cb7e4603,Itumeleng Sishi,https://play-lh.googleusercontent.com/a/ACg8ocLgO4enLKsNWM9UNkoN-tQg5F62dB5AV0JI4ikXGgpd3TtIXA=mo,it provides whatever information you need based on the users conondrom,5,0,1.2025.322,2025-12-09 18:42:12,,,1.2025.322
1dc431bd-3d30-4f17-bd49-b67bbedefeba,Senthil Nathan R,https://play-lh.googleusercontent.com/a-/ALV-UjVtbtl5fRUcI_k-RdwcUP5kXztTndlvjx24fYIBH7uFvbNprHn8,Excellent,5,0,1.2025.336,2025-12-09 18:41:18,,,1.2025.336
f713cfd4-6ca3-49d8-bbc6-6eb60a55d2a2,Deepa Yadav,https://play-lh.googleusercontent.com/a/ACg8ocJyrowCLm3dXzOR7U6uYMlns-EjHdlik_1fKQjIAzrt2GtJxg=mo,easy to provide any question clearly 🙏🙏,5,0,1.2025.329,2025-12-09 18:41:15,,,1.2025.329
708a6ed5-7e71-4fa1-a4ef-d30e06752e4f,Sagar Sharma Khandelwal 8290,https://play-lh.googleusercontent.com/a/ACg8ocLIgzc5Bx6XZJtLy1TcPNuWW1GTjehrxY4Uu6CxCRTygnYfGg=mo,amazing 😍😍😍,5,0,1.2025.336,2025-12-09 18:41:10,,,1.2025.336
6018b3d6-8c19-46b9-8300-c9717c21e0ab,M bilal Qadri,https://play-lh.googleusercontent.com/a/ACg8ocK7mTG0vxR810nTDijYZrECjCzJQXVeGz_l-8KoB93Cl5gHvg=mo,no good 👍👍👍👍👍,1,0,1.2025.329,2025-12-09 18:40:34,,,1.2025.329
8dc9790b-9366-4aee-876c-fc1c4fbb0de1,Madada Yuva raju,https://play-lh.googleusercontent.com/a/ACg8ocKsBJ5vvwYaHffz2qo_zeYyy5g2sD6x6oQdpK8KZ7Z0_F-uhQ=mo,best for education,5,0,1.2025.336,2025-12-09 18:40:22,,,1.2025.336
7651d15c-cb0b-4f0c-af38-e7a97164758b,Michelle Jaynes,https://play-lh.googleusercontent.com/a-/ALV-UjV-VpsasW_QzAsWamwL5gxbaz6YqBohHhVjmvzMjPVbPv-5Al8,Love it!!!!,5,0,1.2025.329,2025-12-09 18:39:58,,,1.2025.329
21b3e2a1-b314-4cb6-bae3-34cc79a95410,Elizabeth Santillan,https://play-lh.googleusercontent.com/a-/ALV-UjVnuRPW1QAQkuBZ8GfHiwTLegAiNSLdEMjcVXOnGNbZmLUUrJXV,"very helpful, excellent",5,0,,2025-12-09 18:39:06,,,
e22e10da-491a-4ade-9cc0-0637d9234615,Okafor Chibuike Emmanuel,https://play-lh.googleusercontent.com/a-/ALV-UjVSdxn8AoFfzF6fBYOwLRPpHKzmzAak_iWP7BbUQpTFD6vdNw,very good,5,0,1.2025.336,2025-12-09 18:39:00,,,1.2025.336
e4a7b83e-f36c-41f2-84db-9a50bbbd18b9,Hunny Choudhary,https://play-lh.googleusercontent.com/a-/ALV-UjXfJJY6ER1KJIV01rGYwIVac0v_63Z1fSed6a2jzYpRdr30BylZDQ,IT IS SO GOOD 👍👍👍👍,5,0,1.2025.329,2025-12-09 18:38:52,,,1.2025.329
747def37-d009-454f-94b0-29779f902237,Alba Nydia Guadalupe,https://play-lh.googleusercontent.com/a-/ALV-UjU76pPfV5EvRQ8wMt6ko8sKf9fssmR9c4lypBPMl22Whgxr6MLV0w,a lot of mistakes specifically when giving directions and it doesn't follow conversations unless it's in the same chat,2,0,1.2025.336,2025-12-09 18:38:48,,,1.2025.336
48343675-6ab4-4a16-b344-ad603f0c5299,Abhishek Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLKbt_rAqx0LGCCZ6VfSKMLQ1aJDm-Ej7w3uMxqS7vxraF04A=mo,good,5,0,1.2025.322,2025-12-09 18:37:32,,,1.2025.322
7290fb1d-6f13-4644-b4c9-cf59cdaf2904,Murari Chauhan,https://play-lh.googleusercontent.com/a-/ALV-UjWD9oRaak4vyO2kStdwIqDQkSO7CYxGRGuh4PCu_q7lCVueypE,good,5,0,1.2025.302,2025-12-09 18:36:20,,,1.2025.302
03025212-fd45-4872-b0b8-89d57820f118,Alex Goetz,https://play-lh.googleusercontent.com/a-/ALV-UjX3UI3NQWmLkNS-Q0zcll4ITBYnbX75VETOauu9m07cxKMGWfcM0A,"it will do things you didn't ask for and will ignore your requests if I wanted that behavior, I would date a man",1,0,1.2025.336,2025-12-09 18:35:13,,,1.2025.336
2ba06c66-96ae-407c-89a4-95cdb0b0d465,Joyce Dzoke Cobbinah (Mother of Natans),https://play-lh.googleusercontent.com/a/ACg8ocI2HzmMADVAXUHrOsc4gAmHs6g3QhCZgPuPclan6VBFdiSoZw=mo,I love it,5,0,1.2025.336,2025-12-09 18:34:30,,,1.2025.336
59a9317e-07c5-40e4-9ea9-b74a176f7542,ravi kumar ahirwar,https://play-lh.googleusercontent.com/a-/ALV-UjXs6WoqYUGZILRiKvqtFd1hdh3kocyZuYtHQtXxmZ3Tdz0F6H0MuA,not performance as give the command 😔,1,0,1.2025.336,2025-12-09 18:32:47,,,1.2025.336
b0c5f062-f59b-45ad-afe8-ea8bb61dd96d,Swami Sachin,https://play-lh.googleusercontent.com/a/ACg8ocI7GUnhYBO_HTh-4BkLHMF_ctvRW_5S7F4g1csy6sPvozu2jQ=mo,gud,5,0,1.2025.329,2025-12-09 18:32:34,,,1.2025.329
6dd32fb2-9e4f-4f3f-9fee-32a9d4737947,Gurkirat Kirat,https://play-lh.googleusercontent.com/a/ACg8ocIMRL0YkMD4h8k0LnwbPOW_uWpSvBw09ZVJ9plXolwGf1R_yA=mo,best👑👑👑,5,0,1.2025.336,2025-12-09 18:31:33,,,1.2025.336
30e99c7c-86c6-4cc8-9ee9-5666d54a4eec,Prince Neelam,https://play-lh.googleusercontent.com/a-/ALV-UjU_Bh95496X3_1DNGZMCbuQFH-AdbJTp3IdkRUrSdpVHt7EfTQ,good,5,0,1.2025.329,2025-12-09 18:30:05,,,1.2025.329
21154ee1-f6d9-4e85-a8bb-eb31ebf09627,Baldev singh,https://play-lh.googleusercontent.com/a/ACg8ocJwTQe8SVj7n2Q3gw_F7BUJUrWSq99jpQP3crw-SpjWRjgiKA=mo,"this not good ,so many times it give wrong answers if talk in hindi with it he did not talk 👎",1,0,1.2025.336,2025-12-09 18:30:00,,,1.2025.336
f22056ae-0c98-426b-82eb-f66d6b2c3d57,Hassan Mehboob,https://play-lh.googleusercontent.com/a-/ALV-UjWucO6cGu2x8oSh8zrwotaHA8nhXOdlfP3kMsRgElQ0KgmMxxJRzA,very informative,5,0,1.2025.329,2025-12-09 18:29:01,,,1.2025.329
bb0846a1-298c-4df9-a307-91b66c728dcb,Aakash Joshi (akki),https://play-lh.googleusercontent.com/a-/ALV-UjWskDzPeZquzcPf-WlJBmVsR7qCZHeUWAEvFzxfueYg4vXkwPid,awesome,5,0,1.2025.329,2025-12-09 18:28:06,,,1.2025.329
5aed5696-3f1b-4c09-9b7b-658c5dcee92a,Khagisara Gaha,https://play-lh.googleusercontent.com/a/ACg8ocKczquRJGK9OgbxzG_9AZddllcuBNGBD-KX1eOHxQV-v5Mang=mo,best iskil,5,0,1.2025.329,2025-12-09 18:27:18,,,1.2025.329
a8a9018b-e09f-4980-a025-35d83c8c8fa8,rage dasmariñas,https://play-lh.googleusercontent.com/a-/ALV-UjUTTe9NQ7rMQvE3sWtbiAfeg66GJPxqvFL2fybiLZEL4ocCjgu8,best,5,0,1.2025.329,2025-12-09 18:26:34,,,1.2025.329
baa1074d-7a35-4894-8cd4-0355de54ec44,pagal word,https://play-lh.googleusercontent.com/a-/ALV-UjV97tGwZXFkLAuPJb0U1I9EFwIu9BBQG-hezPohnbTb7eEA5Xs,good work,5,0,1.2025.329,2025-12-09 18:26:24,,,1.2025.329
b0c799a6-1db8-43ee-9577-e8e386610f1b,Aditya Verma,https://play-lh.googleusercontent.com/a/ACg8ocLlkN14I2Y0UKf1opspCwqB2m15_KN2dzk7P1CFEBExOcSkHaY=mo,good,5,0,1.2025.329,2025-12-09 18:25:49,,,1.2025.329
9cabc956-9a43-4d61-abb2-99df984caec1,Gudapati Anil,https://play-lh.googleusercontent.com/a/ACg8ocKmsPgOKJpxrLFtk-u4ep5eaA2qOjB-aqkAL8xNNQvxnCI6_kw=mo,usually too good we all know,5,0,1.2025.336,2025-12-09 18:24:59,,,1.2025.336
161072d9-a663-4c8b-ae08-9d3420014427,Andrew Dickerson,https://play-lh.googleusercontent.com/a-/ALV-UjVb41lIJ3fMBWaZ-Mqyt5RBCTj8bWZ0SL-_Ln0fy8_b05qdD8RhyA,Pretty great... just pretty,4,0,1.2025.329,2025-12-09 18:24:57,,,1.2025.329
9911e090-fa4f-42af-8c23-270657324fd0,Favour Michel,https://play-lh.googleusercontent.com/a/ACg8ocKimNS5_rM32dmB1C7Zb6Rz-FFif4HbFA8qIHHtlsgPIiwEsQ=mo,Excellent,5,0,1.2025.329,2025-12-09 18:24:52,,,1.2025.329
c193c796-c9a9-401b-8c27-9b98de6729c4,Uma Lakhandri,https://play-lh.googleusercontent.com/a/ACg8ocLmHoekGA9EjNQLjcwMJrVxsdeU_R6_NisVnUSFfBG_vyR53w=mo,this very halfu app I like it,5,0,1.2025.336,2025-12-09 18:24:31,,,1.2025.336
730261c3-21ad-420e-8158-22768272273a,Mr Neeraj yt,https://play-lh.googleusercontent.com/a/ACg8ocKpUl5jEncrP80aR2tvcQu3bnjzZZ6wl2Lhw8acPpZO5wEGAg=mo,so is good,5,0,1.2025.329,2025-12-09 18:24:18,,,1.2025.329
826ce0aa-681a-4b52-afd1-024774728a2d,Ramkumar Chouhan,https://play-lh.googleusercontent.com/a/ACg8ocKaaSDPxl6rfbtrVCn-yQy9xSAsbaeFKEM3P11_UojlxooJqw=mo,good,4,0,1.2025.308,2025-12-09 18:23:13,,,1.2025.308
de1d2f2c-75c3-4ccb-97d4-2eceea4d2dce,RH Series,https://play-lh.googleusercontent.com/a-/ALV-UjXDVD6l5QWZUqKTpg1uWxs489HeAMi9xBs1kuEqsWQ9dzaRVrkC,good,5,0,1.2025.336,2025-12-09 18:22:30,,,1.2025.336
c3bdd421-e759-4ff7-9790-7c2ff01394c3,Suzy Smith,https://play-lh.googleusercontent.com/a-/ALV-UjWgpNz4i8mZz5AU6Wk7YLIAsCIFrIHKx4OOpVwGzYrjbbaJMyQ,very helpful,5,0,1.2025.336,2025-12-09 18:19:43,,,1.2025.336
24333de1-7b05-472b-856c-90e149ef94b7,Ashish Ashish,https://play-lh.googleusercontent.com/a-/ALV-UjWTflYmZ8rreme80EdkbzhqJ8MUyLOZcP5sLUOxeYjnHuFgbY0,good,1,0,1.2025.329,2025-12-09 18:19:37,,,1.2025.329
407a90bb-15a2-495f-9fa5-59b44b68bce5,Shivam Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjXfPrYT-rHg3M8QcH6ETfuzIkG8ZKSab_SZ8NsWibHgC8wDPdMD,this is very useful app,5,0,1.2025.336,2025-12-09 18:18:54,,,1.2025.336
9f5484da-9f35-4a47-a3d8-69ddd249ae84,DEBARPITA GHOSH,https://play-lh.googleusercontent.com/a-/ALV-UjXeqTQHBz7Ro855eIZaaJ43Xd8wb3cewUcx7VKnd5mspmUspFx8,nice,5,0,,2025-12-09 18:18:50,,,
5645f5a6-8ab4-4894-9ad2-062876b31c4e,raghunath singh,https://play-lh.googleusercontent.com/a-/ALV-UjW9bt2Dnnift8ibkHia8s2s5WSy2op_MECv65t1sEUk98pVxgYJ,very helpful and nice,5,0,1.2025.329,2025-12-09 18:17:55,,,1.2025.329
088c3a11-815e-4783-b74f-4c0f4c3834ca,fardin Rezai,https://play-lh.googleusercontent.com/a/ACg8ocK4ro5WfBwl_ZiQq7eh-dYGfVBNa7bHxbXyZzqAiZcULZnD=mo,nice 👍,5,0,1.2025.329,2025-12-09 18:17:05,,,1.2025.329
e5064ff4-f4ce-4dc3-9188-a3ed309670c5,Zakiya Ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocIWvvowVCnY80v43w0AXU3HRoJowgiCcYU7GECajOhf5fL6EQ=mo,gud,5,0,1.2025.294,2025-12-09 18:16:55,,,1.2025.294
71806582-cd10-4fcd-bed8-040a28291d48,Syeda Khurrat,https://play-lh.googleusercontent.com/a/ACg8ocIATgq1UPtiQ8bJWDiUP49KpiC9zuPUmPT3NWG8r1bQsIWfAA=mo,this is best😘,5,0,1.2025.329,2025-12-09 18:16:13,,,1.2025.329
3e2eed92-59a2-4ef0-89a0-ff50036b73a6,Mica Laygo,https://play-lh.googleusercontent.com/a-/ALV-UjWO_e0wEQfiBx4-X291qRwSoi8Avm47TTp7tijtaEXUMwOibgot,ChatGPT deserves lumpiang shanghai and unlimited Samgyup.,5,0,1.2025.336,2025-12-09 18:15:41,,,1.2025.336
fff589a0-470b-44d8-9abd-7609650ec711,michael olatunji,https://play-lh.googleusercontent.com/a-/ALV-UjWZXR0jsT-l2UXsuytSFv2iIts2iOuzn1uHfQltNb0Y-xNA0Yw,"This application is good, it makes less of ignorance in the society as we use it.",5,0,1.2025.336,2025-12-09 18:15:30,,,1.2025.336
ddfe0c87-0074-4e89-8567-60e633badf5f,꧁༒༺THARUN KUMAR༻༒꧂,https://play-lh.googleusercontent.com/a-/ALV-UjVjlBQ0rWEP-TSg2bUBWsJlmqF2EoI9gpKTpfDY-HuodUbm4Wfy,best,5,0,1.2025.329,2025-12-09 18:14:40,,,1.2025.329
5a67b7b5-c105-4142-b7b9-233d1395298b,Khaleel Hyder,https://play-lh.googleusercontent.com/a-/ALV-UjXSFXkHWEuHYwFGq3oF7zaw93Wfhptza7hPMvKUqaRu8js2AxQ,Excellent,5,0,1.2025.329,2025-12-09 18:14:14,,,1.2025.329
a3bd3aa4-37bc-4545-966e-9191000612ea,Missy Thrap,https://play-lh.googleusercontent.com/a/ACg8ocK1rPN8bgN5NwSCFy7Mlm41tUq2IYA4kjqf5D-p8MUZfyhcFQ=mo,good,1,0,1.2025.329,2025-12-09 18:13:30,,,1.2025.329
dab532dd-965d-4d9c-80b0-743afad5f657,SUGANTHI SENTHILKUMAR,https://play-lh.googleusercontent.com/a-/ALV-UjX7nX2DLRC_DshovBphP2iq-aczmhKCG5IN_MtWyc-1JlV67L0,best app,5,0,1.2025.329,2025-12-09 18:11:34,,,1.2025.329
443d13a3-a60d-4bb1-b98a-f0a9917bba37,Md Afzal Md Afzal,https://play-lh.googleusercontent.com/a/ACg8ocL4VpAixPAWuhWAY19JGGaBrFGnGALiXlfk1rgl1F7FobqDzQ=mo,🤗,5,0,1.2025.283,2025-12-09 18:11:09,,,1.2025.283
a941b1b4-c875-453a-94a0-cf787936d19f,Md Iftekher Iqbal (Raju),https://play-lh.googleusercontent.com/a-/ALV-UjXnGInUrCKykO_wZ6aDY0T_HQgdm3uYPVeNCcKz7arYBPna4zNxyw,"Can't use it after the recent update as it was unresponsive to the command. Even ater fresh installation now I can't even login to my account. Kindly check it out and resolve the issue. Device: Xiaomi 15 Ultra, CN ROM.",2,0,1.2025.336,2025-12-09 18:11:03,,,1.2025.336
c4c3779f-a739-4034-8d2c-816cbefaad49,Manu Singh,https://play-lh.googleusercontent.com/a-/ALV-UjUiEy14azMJiFt_gb7GURm7GyaqbI_rHeuQ8PvLtd1m85kRS-8,beautiful,5,0,1.2025.287,2025-12-09 18:10:36,,,1.2025.287
e0e18396-d9e7-4ff9-a090-b0cbeeae687f,Mbah Atud,https://play-lh.googleusercontent.com/a-/ALV-UjVaidyq7Dvf7oLRqIUVImrSwqmclwNHqh8RQVisQaPiyyiCguQ,It's really good but not totally free,4,0,1.2025.315,2025-12-09 18:10:31,,,1.2025.315
1846e68e-0f2a-495a-9970-c2bf4795b832,Zara Begum,https://play-lh.googleusercontent.com/a/ACg8ocKy2kBxd23Nbd0w-es8DooYXYVXXd5d-r7ntGHC5chD6ps9=mo,good,3,0,1.2025.336,2025-12-09 18:09:18,,,1.2025.336
cda9e8e5-e7cf-4bae-80f5-98875186e9fd,MD. ALIAKBOR,https://play-lh.googleusercontent.com/a-/ALV-UjXvAnckC_FYJSRIBplHsFjVfuwJ5-7CxjUW8Er4cyhBqefadATN,this is batter then gemeni,5,0,1.2025.329,2025-12-09 18:09:09,,,1.2025.329
d5239123-1e52-4a14-afeb-ab075b547b0e,Ramya,https://play-lh.googleusercontent.com/a/ACg8ocJi2JCqgigFJEc7m1rknZ9h-PSYXeD3sVqCCENaXSSFgSYEfA=mo,"it's very good,useful.Very advanced compared to other AI",5,0,1.2025.329,2025-12-09 18:09:07,,,1.2025.329
666145d0-cdc1-4a09-9050-b8d7ca8426ed,Aliza Aliza,https://play-lh.googleusercontent.com/a/ACg8ocKoYtRnKFldWyoJOLRv6z3jeBGcECuW6ld7jCfNhtIlefgiTQ=mo,brilliant😎👍,5,0,1.2025.329,2025-12-09 18:08:43,,,1.2025.329
e923c3a4-7c15-4490-a6f0-28f4154f9bac,Hein Htet,https://play-lh.googleusercontent.com/a/ACg8ocIbyENUFF9WOU53oqpL5a_rp41f8I0wqltWNXdURTUfc0QZgg=mo,👍👍👍,3,0,1.2025.329,2025-12-09 18:08:01,,,1.2025.329
ec2efd1b-3247-4928-b1cf-a4e386690bfe,Alex Hales,https://play-lh.googleusercontent.com/a/ACg8ocJakLfCPBtvCMo-6AgJdAvMYvH2obDlbII17tekfNphzO6-JA=mo,"I can't send SMS but why ??? I 've strong network, subscription but can't send SMS ... try again later something went wrong written 😕",1,0,,2025-12-09 18:06:53,,,
75683452-5f27-4f49-be32-6df5e983c875,Seema Kumari,https://play-lh.googleusercontent.com/a/ACg8ocKsGKQOjYjk3l66S1w8cBS70gOAOpPMTY-_thpD8ugYGGu9Zw=mo,Good,5,0,1.2025.336,2025-12-09 18:06:04,,,1.2025.336
5dd30001-3e51-4396-af75-5cee4da53341,Dan R,https://play-lh.googleusercontent.com/a-/ALV-UjXnZtAHJe6DyAULozxFt6gqcdBshtGSBdp2GwhweLMj284FZsTk,"double or even tripple check if you ask for something very important. this is ridiculous. after giving specific instructions. the model is lying, inventing stuff, extrapolating. in other words is trying to be smart when in reality is mediocre.i am totally disappointed. Will certainly move somewhere else, but I don't know where?",1,0,1.2025.336,2025-12-09 18:05:36,,,1.2025.336
89031636-2d3d-4a7e-afa7-f5ad0c1e35b7,Sarah Sasek,https://play-lh.googleusercontent.com/a/ACg8ocK5YnwHqPPIwTuWcp2x1ggm0vnU7CTvLZXp5W2T5sPtnDozFg=mo,"it's great, but every time I try to make a photo like a few days later after my last Limit, it says that you have to wait for the limit to be up. it says I can't tell you how much longer you have, and when it has been days of asking how much longer, it says I can't give you the exact answer or it says for example you have 24 hours left. creators please look into this, and FIX THIS!!!",3,6,1.2025.336,2025-12-09 18:05:23,,,1.2025.336
50131d48-5bf9-4d1a-b888-395e4866a96f,Mr.Lentyy,https://play-lh.googleusercontent.com/a-/ALV-UjWm7J3JLSwGomVXmjqTBmdiKllewNseqL1VBtaH2vKhws3nbx0,great just taking the world to new life,5,0,1.2025.283,2025-12-09 18:05:18,,,1.2025.283
071a6b24-39e1-4176-99ad-b70d8403998b,Senthamarai,https://play-lh.googleusercontent.com/a/ACg8ocLaQokPwYRUIPFMUWzAsOEhM_heqjtYyLwp1mSodd4YnhfkKw=mo,super Happy days 🎈,5,0,1.2025.315,2025-12-09 18:05:17,,,1.2025.315
25184d5f-007b-4555-b54c-13b5e2665ef7,kamran khan,https://play-lh.googleusercontent.com/a/ACg8ocLJ7s0l8FtMe4pYtPgjFmS7Xg7DLSvOAj9mYXmB-V6k_-7gnw=mo,good app,5,0,1.2025.336,2025-12-09 18:04:46,,,1.2025.336
584d9f77-e68d-49df-98f3-05256fe641ce,Ammar Safri,https://play-lh.googleusercontent.com/a/ACg8ocIF2UuJ2WpiqZXvrQ1TBb6Zw-wLal5K7BnBB9MufY_IpkOcmAM=mo,great,5,0,1.2025.329,2025-12-09 18:03:49,,,1.2025.329
e0dce988-8480-4cd9-a6fa-a2dbf2cf8b16,Shekhar Shinde,https://play-lh.googleusercontent.com/a/ACg8ocI2P8QoGRKOU-4H5ybHUtnL-rf29rRr7b4pv9QwOwqKfld5SA=mo,excellent,5,0,1.2025.315,2025-12-09 18:03:39,,,1.2025.315
41e297c4-82f9-43c4-b3df-47b19585d7a2,VIRAL SATYENDRA,https://play-lh.googleusercontent.com/a-/ALV-UjUOtrnlm9LP6M2GjeEqANrvd16ZFn7UDKI7ryuOi6jlUlcjBU8,good,4,0,1.2025.336,2025-12-09 18:02:44,,,1.2025.336
42d121b1-cf00-44af-8d93-5403740005c2,Houssine Soufi,https://play-lh.googleusercontent.com/a-/ALV-UjWLCctJUo11HY0FimdQ6K378FZvdYKAf2qTcnEfxWuksGmAq_I,the best,5,0,1.2025.329,2025-12-09 18:01:51,,,1.2025.329
0c0b95af-8e02-4fd0-8670-f9f51a2ce32a,Ushagaur198 Gaur,https://play-lh.googleusercontent.com/a/ACg8ocIInwvcYhjvZ14TkY28Cz2GY8SjXZNpY4Ju35qY-GqoD7eYew=mo,it help me,5,0,1.2025.329,2025-12-09 18:01:39,,,1.2025.329
1e450898-7cc5-451f-9551-2cad926dfd2b,Ajit Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjV9psxdygBa9PqdzWrQjUI_DnIPGe4ahpaxnjRxzT1qc0D454Nm,Good,3,0,1.2025.336,2025-12-09 18:01:30,,,1.2025.336
f03b9521-a0f3-4b03-8ce8-543468f15855,Udhamsa Shiek,https://play-lh.googleusercontent.com/a-/ALV-UjXrZrVsg1qfgdSleI9jih691THAwVdBPTJ4nRliQPU1EDf78et0,𝐈𝐓'𝐒 𝐕𝐄𝐑𝐘 𝐄𝐗𝐏𝐑𝐄𝐒𝐒𝐈𝐕𝐄!! 𝐈 𝐋𝐎𝐕𝐄 𝐈𝐓!!,5,0,1.2025.329,2025-12-09 18:01:19,,,1.2025.329
c508486f-7983-4860-bbb3-fb1a94fb8ffd,Thapa laxmi Magar,https://play-lh.googleusercontent.com/a/ACg8ocLeDQvu3WudPMJAFA6Qmu6nzSXwWztiXWZTiMNRizYgc_2CEw=mo,best ai,5,0,1.2025.336,2025-12-09 18:00:32,,,1.2025.336
ea6fd08e-100e-492a-8109-76af002be682,Gopal Vishwakarma,https://play-lh.googleusercontent.com/a-/ALV-UjX_WoVICHC96iXPpW_CpLbJPF6i8TzKPbxsMiVPzgCWh5u47dg,"very helpful for students in stuff like studying, creating study related image, etc",5,0,1.2025.336,2025-12-09 18:00:07,,,1.2025.336
ada78c97-c108-43dc-9e68-90829810f473,Yogita Mathur,https://play-lh.googleusercontent.com/a-/ALV-UjWxaCWnvEaVSRibYPfiEqWgzowk9rolNPeHid-qgZEXvTF4Ae_2iQ,great 👍,5,0,1.2025.336,2025-12-09 17:59:13,,,1.2025.336
efbc4b79-2017-4b2c-8779-31050b220538,Johnnyrm10 King,https://play-lh.googleusercontent.com/a/ACg8ocKnh3reFHJ-auhJI5KB-UaKmVhiYDStIYSuqMNO41wuTV7Nmw=mo,Cool app,5,0,1.2025.336,2025-12-09 17:57:57,,,1.2025.336
bb6bce7b-ac80-46ef-8032-e393a76d6c37,Mozam Iqbal,https://play-lh.googleusercontent.com/a/ACg8ocKd-uf8Nfc3W0_MeX2sgMEawqh4X19SzqqAtctcwig3ttMo7g=mo,good 👍,4,0,1.2025.336,2025-12-09 17:57:55,,,1.2025.336
bbd07a75-0708-4f2a-a5a0-653c9aa18674,Suzan Yakubu,https://play-lh.googleusercontent.com/a-/ALV-UjW-D4qDmygfyyu4omJn1KqHO_YH988NcLANhMWOWQwwSXaxpUNY,I want it on ma WhatsApp App,5,0,1.2025.315,2025-12-09 17:57:37,,,1.2025.315
7e6f819b-3ae8-4b37-8ee8-105576bd28c6,stella kojo,https://play-lh.googleusercontent.com/a/ACg8ocKaO1V-syRSYQ2y0t8Iku3d8x0a6isk8ud3T1a9C3nOTFIE0g=mo,it's nice n quick app,5,0,1.2025.336,2025-12-09 17:57:01,,,1.2025.336
00c12cfc-20a6-49c8-ad1e-a1f4446665c0,Shivam Srivastav,https://play-lh.googleusercontent.com/a-/ALV-UjXVd1u4357pE_agv80KZtZx6w98-o-WfQ7_7pPVQNAjdY7iZl0,just like a friend 😉,5,0,1.2025.336,2025-12-09 17:56:24,,,1.2025.336
fd509cad-c7e7-4141-9b96-cc22b8e193a2,Prakash Munda,https://play-lh.googleusercontent.com/a/ACg8ocKmejqQBILgwKjZntxqb94btETH2YrdaWT-iKqaeguiOmVzlA=mo,nice,3,0,1.2025.336,2025-12-09 17:56:21,,,1.2025.336
02196c44-49a6-46ef-a4c1-736e80790351,Heru Nurcahyono,https://play-lh.googleusercontent.com/a/ACg8ocIXZAkWiRtRZQ9UC4ClWP4jZJIy5D0uNdqaw91BRrNIJJwaZSQ=mo,this is so great,5,0,1.2025.336,2025-12-09 17:54:30,,,1.2025.336
dadfde61-9d0f-456b-ba1c-9bc817ffc070,Sumit Chaudhary,https://play-lh.googleusercontent.com/a-/ALV-UjUqz8hSFBNbwG_9iP3UvIuxkvJ8RSwRk57juHE1XscwpGjUiZ3f,superb,5,0,1.2025.336,2025-12-09 17:54:19,,,1.2025.336
58e4c965-c984-4e01-a293-e1f492b2ac10,Brenda Holmes,https://play-lh.googleusercontent.com/a-/ALV-UjWRDPVbkGS0E4TXC7PUDwuiZy0aNtWhqJJeQ4n6Texb2Nc0hfye1Q,love it,5,0,1.2025.329,2025-12-09 17:54:16,,,1.2025.329
05124c11-777c-486e-a886-b6acb9085dcc,Alex O Joseph,https://play-lh.googleusercontent.com/a-/ALV-UjUUZ55wboqhR6rXH5BWyjPEiItdCnWhCCNM-ClonAz4AMzPcDE,chatGPT is the best app and I love it here because it always come through for me when I needed help. thanks,5,0,1.2025.329,2025-12-09 17:53:34,,,1.2025.329
058d0b74-0ad0-46ff-a771-6e72e4ca0948,MD Jahangir,https://play-lh.googleusercontent.com/a-/ALV-UjXgHYXwXYWIhsu6grJNI6wI2s2AsZ-f2Zni5R4S7YPdrc0Qz87B,খুব ভালো হয়,5,0,1.2025.336,2025-12-09 17:53:17,,,1.2025.336
